Time,Altitude,Position East of launch,Position North of launch
21.600000000,2987.683000000,-5.337000000,-3.788000000
21.650000000,2988.444000000,-5.287000000,-3.660000000
21.700000000,2989.180000000,-5.236000000,-3.532000000
21.750000000,2989.891000000,-5.185000000,-3.404000000
21.800000000,2990.577000000,-5.134000000,-3.276000000
21.850000000,2991.240000000,-5.083000000,-3.147000000
21.900000000,2991.878000000,-5.032000000,-3.018000000
21.950000000,2992.491000000,-4.981000000,-2.889000000
22.000000000,2993.080000000,-4.929000000,-2.759000000
22.050000000,2993.645000000,-4.878000000,-2.629000000
22.100000000,2994.185000000,-4.826000000,-2.499000000
22.150000000,2994.701000000,-4.774000000,-2.368000000
22.200000000,2995.193000000,-4.722000000,-2.237000000
22.250000000,2995.661000000,-4.669000000,-2.105000000
22.300000000,2996.104000000,-4.617000000,-1.973000000
22.350000000,2996.524000000,-4.564000000,-1.840000000
22.400000000,2996.919000000,-4.510000000,-1.706000000
22.450000000,2997.290000000,-4.457000000,-1.572000000
22.500000000,2997.638000000,-4.403000000,-1.437000000
22.550000000,2997.961000000,-4.349000000,-1.302000000
22.600000000,2998.260000000,-4.295000000,-1.167000000
22.650000000,2998.535000000,-4.241000000,-1.030000000
22.700000000,2998.787000000,-4.186000000,-0.893000000
22.750000000,2999.015000000,-4.130000000,-0.755000000
22.800000000,2999.220000000,-4.075000000,-0.616000000
22.850000000,2999.401000000,-4.019000000,-0.476000000
22.900000000,2999.559000000,-3.962000000,-0.335000000
22.950000000,2999.693000000,-3.905000000,-0.194000000
23.000000000,2999.804000000,-3.848000000,-0.051000000
23.050000000,2999.892000000,-3.790000000,0.092000000
23.100000000,2999.956000000,-3.732000000,0.236000000
23.150000000,2999.998000000,-3.674000000,0.381000000
23.200000000,3000.016000000,-3.615000000,0.527000000
23.250000000,3000.011000000,-3.556000000,0.673000000
23.300000000,2999.983000000,-3.496000000,0.821000000
23.350000000,2999.932000000,-3.436000000,0.969000000
23.400000000,2999.857000000,-3.376000000,1.117000000
23.450000000,2999.761000000,-3.316000000,1.267000000
23.500000000,2999.641000000,-3.255000000,1.417000000
23.550000000,2999.499000000,-3.194000000,1.568000000
23.600000000,2999.335000000,-3.132000000,1.719000000
23.650000000,2999.148000000,-3.070000000,1.871000000
23.700000000,2998.939000000,-3.008000000,2.024000000
23.750000000,2998.708000000,-2.946000000,2.178000000
23.800000000,2998.456000000,-2.883000000,2.332000000
23.850000000,2998.181000000,-2.820000000,2.487000000
23.900000000,2997.884000000,-2.757000000,2.642000000
23.950000000,2997.565000000,-2.694000000,2.797000000
24.000000000,2997.223000000,-2.631000000,2.953000000
24.050000000,2996.860000000,-2.567000000,3.109000000
24.100000000,2996.476000000,-2.504000000,3.265000000
24.150000000,2996.070000000,-2.440000000,3.421000000
24.200000000,2995.642000000,-2.376000000,3.577000000
24.250000000,2995.194000000,-2.313000000,3.734000000
24.300000000,2994.725000000,-2.249000000,3.890000000
24.350000000,2994.235000000,-2.186000000,4.046000000
24.400000000,2993.726000000,-2.122000000,4.201000000
24.450000000,2993.198000000,-2.059000000,4.356000000
24.500000000,2992.650000000,-1.997000000,4.510000000
24.550000000,2992.083000000,-1.935000000,4.663000000
24.600000000,2991.498000000,-1.873000000,4.815000000
24.650000000,2990.894000000,-1.812000000,4.965000000
24.700000000,2990.270000000,-1.752000000,5.114000000
24.750000000,2989.629000000,-1.693000000,5.261000000
24.800000000,2988.968000000,-1.634000000,5.406000000
24.850000000,2988.290000000,-1.577000000,5.549000000
24.900000000,2987.592000000,-1.520000000,5.689000000
24.950000000,2986.876000000,-1.465000000,5.827000000
25.000000000,2986.141000000,-1.411000000,5.962000000
25.050000000,2985.388000000,-1.359000000,6.094000000
25.100000000,2984.616000000,-1.308000000,6.223000000
25.150000000,2983.824000000,-1.259000000,6.348000000
25.200000000,2983.013000000,-1.211000000,6.469000000
25.249000000,2982.193000000,-1.166000000,6.586000000
25.296000000,2981.394000000,-1.124000000,6.694000000
25.342000000,2980.605000000,-1.085000000,6.796000000
25.386000000,2979.816000000,-1.047000000,6.893000000
25.430000000,2979.019000000,-1.011000000,6.989000000
25.474000000,2978.204000000,-0.974000000,7.083000000
25.518000000,2977.360000000,-0.938000000,7.178000000
25.563000000,2976.485000000,-0.901000000,7.275000000
25.610000000,2975.552000000,-0.862000000,7.377000000
25.659000000,2974.541000000,-0.820000000,7.487000000
25.704000000,2973.619000000,-0.781000000,7.587000000
25.743000000,2972.785000000,-0.745000000,7.679000000
25.778000000,2972.016000000,-0.712000000,7.764000000
25.810000000,2971.312000000,-0.681000000,7.843000000
25.840000000,2970.645000000,-0.651000000,7.920000000
25.869000000,2969.984000000,-0.620000000,7.997000000
25.898000000,2969.330000000,-0.589000000,8.074000000
25.926000000,2968.684000000,-0.558000000,8.152000000
25.953000000,2968.038000000,-0.526000000,8.232000000
25.981000000,2967.389000000,-0.493000000,8.313000000
26.008000000,2966.726000000,-0.459000000,8.397000000
26.036000000,2966.048000000,-0.423000000,8.484000000
26.064000000,2965.359000000,-0.386000000,8.575000000
26.093000000,2964.655000000,-0.348000000,8.668000000
26.121000000,2963.933000000,-0.308000000,8.766000000
26.151000000,2963.172000000,-0.265000000,8.869000000
26.183000000,2962.354000000,-0.218000000,8.982000000
26.217000000,2961.461000000,-0.166000000,9.106000000
26.256000000,2960.453000000,-0.108000000,9.248000000
26.301000000,2959.246000000,-0.037000000,9.418000000
26.351000000,2957.883000000,0.044000000,9.610000000
26.401000000,2956.495000000,0.125000000,9.804000000
26.451000000,2955.083000000,0.207000000,10.000000000
26.501000000,2953.647000000,0.289000000,10.195000000
26.551000000,2952.188000000,0.371000000,10.389000000
26.601000000,2950.706000000,0.451000000,10.580000000
26.642000000,2949.460000000,0.516000000,10.735000000
26.677000000,2948.390000000,0.570000000,10.865000000
26.709000000,2947.431000000,0.617000000,10.978000000
26.738000000,2946.538000000,0.659000000,11.080000000
26.765000000,2945.683000000,0.699000000,11.175000000
26.792000000,2944.852000000,0.736000000,11.265000000
26.817000000,2944.036000000,0.772000000,11.351000000
26.843000000,2943.213000000,0.806000000,11.436000000
26.870000000,2942.363000000,0.841000000,11.521000000
26.897000000,2941.482000000,0.876000000,11.606000000
26.926000000,2940.557000000,0.912000000,11.693000000
26.956000000,2939.561000000,0.949000000,11.784000000
26.990000000,2938.450000000,0.989000000,11.883000000
27.029000000,2937.129000000,1.035000000,11.996000000
27.079000000,2935.442000000,1.091000000,12.136000000
27.129000000,2933.732000000,1.147000000,12.275000000
27.179000000,2931.999000000,1.203000000,12.414000000
27.229000000,2930.241000000,1.260000000,12.554000000
27.279000000,2928.459000000,1.317000000,12.697000000
27.317000000,2927.093000000,1.363000000,12.808000000
27.350000000,2925.906000000,1.403000000,12.907000000
27.380000000,2924.813000000,1.440000000,12.999000000
27.407000000,2923.789000000,1.476000000,13.087000000
27.434000000,2922.793000000,1.512000000,13.173000000
27.461000000,2921.781000000,1.549000000,13.263000000
27.488000000,2920.755000000,1.587000000,13.355000000
27.515000000,2919.731000000,1.626000000,13.448000000
27.543000000,2918.660000000,1.667000000,13.547000000
27.574000000,2917.481000000,1.713000000,13.657000000
27.608000000,2916.146000000,1.765000000,13.784000000
27.650000000,2914.510000000,1.831000000,13.940000000
27.700000000,2912.526000000,1.910000000,14.129000000
27.750000000,2910.518000000,1.990000000,14.321000000
27.800000000,2908.486000000,2.070000000,14.511000000
27.850000000,2906.432000000,2.150000000,14.701000000
27.900000000,2904.355000000,2.228000000,14.887000000
27.937000000,2902.776000000,2.285000000,15.025000000
27.970000000,2901.407000000,2.334000000,15.141000000
27.999000000,2900.156000000,2.377000000,15.244000000
28.027000000,2898.972000000,2.417000000,15.340000000
28.055000000,2897.782000000,2.456000000,15.434000000
28.083000000,2896.550000000,2.495000000,15.528000000
28.113000000,2895.234000000,2.536000000,15.627000000
28.148000000,2893.710000000,2.582000000,15.738000000
28.196000000,2891.611000000,2.643000000,15.887000000
28.246000000,2889.383000000,2.707000000,16.043000000
28.296000000,2887.131000000,2.771000000,16.198000000
28.346000000,2884.856000000,2.836000000,16.355000000
28.396000000,2882.557000000,2.902000000,16.516000000
28.433000000,2880.820000000,2.953000000,16.640000000
28.471000000,2879.069000000,3.005000000,16.766000000
28.509000000,2877.275000000,3.060000000,16.897000000
28.548000000,2875.428000000,3.117000000,17.033000000
28.589000000,2873.431000000,3.179000000,17.182000000
28.639000000,2871.018000000,3.255000000,17.364000000
28.689000000,2868.581000000,3.332000000,17.548000000
28.739000000,2866.122000000,3.410000000,17.733000000
28.789000000,2863.639000000,3.488000000,17.918000000
28.839000000,2861.134000000,3.565000000,18.102000000
28.889000000,2858.607000000,3.642000000,18.284000000
28.937000000,2856.164000000,3.713000000,18.456000000
28.983000000,2853.835000000,3.780000000,18.615000000
29.023000000,2851.727000000,3.839000000,18.755000000
29.069000000,2849.322000000,3.904000000,18.912000000
29.119000000,2846.694000000,3.974000000,19.079000000
29.169000000,2844.043000000,4.042000000,19.244000000
29.219000000,2841.369000000,4.111000000,19.410000000
29.269000000,2838.673000000,4.181000000,19.576000000
29.319000000,2835.954000000,4.251000000,19.746000000
29.364000000,2833.499000000,4.316000000,19.902000000
29.407000000,2831.152000000,4.379000000,20.052000000
29.450000000,2828.738000000,4.445000000,20.209000000
29.494000000,2826.301000000,4.513000000,20.369000000
29.544000000,2823.479000000,4.591000000,20.556000000
29.594000000,2820.636000000,4.671000000,20.745000000
29.644000000,2817.769000000,4.751000000,20.934000000
29.694000000,2814.881000000,4.830000000,21.121000000
29.741000000,2812.146000000,4.903000000,21.294000000
29.780000000,2809.838000000,4.963000000,21.437000000
29.823000000,2807.286000000,5.028000000,21.591000000
29.873000000,2804.320000000,5.102000000,21.767000000
29.923000000,2801.333000000,5.175000000,21.940000000
29.973000000,2798.323000000,5.247000000,22.112000000
30.023000000,2795.292000000,5.319000000,22.284000000
30.073000000,2792.238000000,5.392000000,22.458000000
30.123000000,2789.163000000,5.466000000,22.634000000
30.168000000,2786.420000000,5.533000000,22.794000000
30.207000000,2783.950000000,5.595000000,22.939000000
30.254000000,2781.009000000,5.669000000,23.115000000
30.304000000,2777.853000000,5.749000000,23.304000000
30.354000000,2774.675000000,5.830000000,23.494000000
30.404000000,2771.475000000,5.910000000,23.684000000
30.454000000,2768.254000000,5.990000000,23.872000000
30.504000000,2765.012000000,6.069000000,24.058000000
30.554000000,2761.748000000,6.146000000,24.241000000
30.604000000,2758.464000000,6.223000000,24.422000000
30.654000000,2755.158000000,6.298000000,24.601000000
30.704000000,2751.830000000,6.374000000,24.780000000
30.754000000,2748.481000000,6.450000000,24.959000000
30.804000000,2745.110000000,6.527000000,25.141000000
30.854000000,2741.718000000,6.605000000,25.325000000
30.903000000,2738.402000000,6.682000000,25.507000000
30.953000000,2734.967000000,6.763000000,25.698000000
31.003000000,2731.510000000,6.846000000,25.891000000
31.053000000,2728.032000000,6.928000000,26.086000000
31.103000000,2724.533000000,7.011000000,26.280000000
31.153000000,2721.014000000,7.093000000,26.471000000
31.201000000,2717.580000000,7.171000000,26.654000000
31.251000000,2714.019000000,7.250000000,26.840000000
31.301000000,2710.438000000,7.328000000,27.024000000
31.351000000,2706.836000000,7.405000000,27.208000000
31.401000000,2703.213000000,7.484000000,27.392000000
31.451000000,2699.569000000,7.563000000,27.579000000
31.501000000,2695.904000000,7.644000000,27.768000000
31.551000000,2692.218000000,7.726000000,27.960000000
31.601000000,2688.510000000,7.809000000,28.154000000
31.651000000,2684.782000000,7.892000000,28.349000000
31.701000000,2681.034000000,7.975000000,28.544000000
31.751000000,2677.265000000,8.058000000,28.738000000
31.801000000,2673.475000000,8.140000000,28.929000000
31.851000000,2669.666000000,8.220000000,29.118000000
31.901000000,2665.836000000,8.300000000,29.305000000
31.951000000,2661.985000000,8.380000000,29.493000000
32.001000000,2658.114000000,8.461000000,29.682000000
32.051000000,2654.223000000,8.543000000,29.874000000
32.101000000,2650.346000000,8.626000000,30.069000000
32.151000000,2646.414000000,8.712000000,30.268000000
32.201000000,2642.461000000,8.798000000,30.470000000
32.251000000,2638.488000000,8.885000000,30.671000000
32.301000000,2634.495000000,8.970000000,30.870000000
32.349000000,2630.657000000,9.051000000,31.058000000
32.391000000,2627.220000000,9.121000000,31.223000000
32.441000000,2623.172000000,9.203000000,31.414000000
32.491000000,2619.104000000,9.285000000,31.605000000
32.541000000,2615.016000000,9.368000000,31.798000000
32.591000000,2610.907000000,9.452000000,31.994000000
32.640000000,2606.868000000,9.536000000,32.190000000
32.690000000,2602.720000000,9.623000000,32.393000000
32.740000000,2598.552000000,9.711000000,32.597000000
32.790000000,2594.364000000,9.799000000,32.802000000
32.840000000,2590.157000000,9.887000000,33.005000000
32.890000000,2585.931000000,9.973000000,33.207000000
32.940000000,2581.685000000,10.059000000,33.406000000
32.990000000,2577.420000000,10.144000000,33.604000000
33.040000000,2573.136000000,10.229000000,33.801000000
33.090000000,2568.832000000,10.314000000,33.998000000
33.140000000,2564.509000000,10.400000000,34.198000000
33.190000000,2560.167000000,10.487000000,34.400000000
33.240000000,2555.805000000,10.575000000,34.605000000
33.290000000,2551.423000000,10.664000000,34.811000000
33.340000000,2547.023000000,10.753000000,35.018000000
33.390000000,2542.603000000,10.842000000,35.224000000
33.440000000,2538.165000000,10.930000000,35.429000000
33.490000000,2533.708000000,11.018000000,35.632000000
33.540000000,2529.232000000,11.105000000,35.834000000
33.590000000,2524.737000000,11.193000000,36.039000000
33.640000000,2520.223000000,11.282000000,36.244000000
33.690000000,2515.690000000,11.372000000,36.452000000
33.740000000,2511.138000000,11.462000000,36.660000000
33.790000000,2506.568000000,11.552000000,36.869000000
33.840000000,2501.979000000,11.642000000,37.077000000
33.890000000,2497.371000000,11.732000000,37.286000000
33.940000000,2492.745000000,11.823000000,37.496000000
33.990000000,2488.101000000,11.913000000,37.706000000
34.040000000,2483.438000000,12.004000000,37.916000000
34.090000000,2478.756000000,12.095000000,38.126000000
34.140000000,2474.057000000,12.186000000,38.336000000
34.190000000,2469.339000000,12.277000000,38.548000000
34.240000000,2464.603000000,12.369000000,38.760000000
34.290000000,2459.848000000,12.461000000,38.971000000
34.340000000,2455.076000000,12.552000000,39.182000000
34.390000000,2450.286000000,12.643000000,39.392000000
34.440000000,2445.477000000,12.734000000,39.604000000
34.490000000,2440.651000000,12.827000000,39.817000000
34.540000000,2435.806000000,12.921000000,40.033000000
34.590000000,2430.944000000,13.015000000,40.252000000
34.640000000,2426.063000000,13.110000000,40.471000000
34.690000000,2421.165000000,13.204000000,40.688000000
34.740000000,2416.250000000,13.298000000,40.903000000
34.790000000,2411.317000000,13.390000000,41.117000000
34.840000000,2406.367000000,13.483000000,41.330000000
34.890000000,2401.399000000,13.577000000,41.546000000
34.940000000,2396.413000000,13.671000000,41.764000000
34.990000000,2391.410000000,13.767000000,41.985000000
35.040000000,2386.389000000,13.863000000,42.207000000
35.090000000,2381.351000000,13.960000000,42.429000000
35.140000000,2376.296000000,14.056000000,42.651000000
35.190000000,2371.224000000,14.152000000,42.871000000
35.240000000,2366.134000000,14.247000000,43.091000000
35.290000000,2361.028000000,14.343000000,43.310000000
35.340000000,2355.905000000,14.438000000,43.530000000
35.390000000,2350.764000000,14.535000000,43.752000000
35.440000000,2345.607000000,14.632000000,43.976000000
35.490000000,2340.433000000,14.730000000,44.202000000
35.540000000,2335.241000000,14.829000000,44.428000000
35.590000000,2330.034000000,14.926000000,44.653000000
35.640000000,2324.809000000,15.024000000,44.877000000
35.690000000,2319.568000000,15.121000000,45.100000000
35.740000000,2314.311000000,15.219000000,45.324000000
35.790000000,2309.036000000,15.317000000,45.549000000
35.840000000,2303.746000000,15.416000000,45.776000000
35.890000000,2298.438000000,15.515000000,46.005000000
35.940000000,2293.115000000,15.616000000,46.235000000
35.990000000,2287.775000000,15.716000000,46.465000000
36.040000000,2282.419000000,15.816000000,46.694000000
36.090000000,2277.046000000,15.916000000,46.923000000
36.140000000,2271.658000000,16.016000000,47.153000000
36.190000000,2266.253000000,16.117000000,47.383000000
36.240000000,2260.833000000,16.218000000,47.614000000
36.290000000,2255.396000000,16.319000000,47.845000000
36.340000000,2249.944000000,16.420000000,48.078000000
36.390000000,2244.475000000,16.523000000,48.313000000
36.440000000,2238.991000000,16.626000000,48.548000000
36.490000000,2233.491000000,16.729000000,48.783000000
36.540000000,2227.976000000,16.831000000,49.017000000
36.590000000,2222.445000000,16.934000000,49.251000000
36.640000000,2216.898000000,17.037000000,49.487000000
36.690000000,2211.336000000,17.141000000,49.724000000
36.740000000,2205.758000000,17.244000000,49.960000000
36.790000000,2200.165000000,17.348000000,50.196000000
36.840000000,2194.557000000,17.452000000,50.433000000
36.890000000,2188.933000000,17.557000000,50.671000000
36.940000000,2183.294000000,17.662000000,50.912000000
36.990000000,2177.640000000,17.768000000,51.153000000
37.040000000,2171.970000000,17.873000000,51.392000000
37.090000000,2166.286000000,17.978000000,51.630000000
37.140000000,2160.587000000,18.084000000,51.870000000
37.190000000,2154.873000000,18.190000000,52.112000000
37.240000000,2149.144000000,18.298000000,52.355000000
37.290000000,2143.399000000,18.406000000,52.600000000
37.340000000,2137.641000000,18.514000000,52.845000000
37.390000000,2131.867000000,18.622000000,53.089000000
37.440000000,2126.079000000,18.729000000,53.333000000
37.490000000,2120.277000000,18.837000000,53.577000000
37.540000000,2114.459000000,18.946000000,53.823000000
37.590000000,2108.627000000,19.056000000,54.072000000
37.640000000,2102.781000000,19.166000000,54.322000000
37.690000000,2096.921000000,19.276000000,54.570000000
37.740000000,2091.046000000,19.386000000,54.816000000
37.790000000,2085.157000000,19.495000000,55.063000000
37.840000000,2079.254000000,19.605000000,55.312000000
37.890000000,2073.337000000,19.717000000,55.563000000
37.940000000,2067.405000000,19.829000000,55.815000000
37.990000000,2061.460000000,19.941000000,56.067000000
38.040000000,2055.500000000,20.053000000,56.319000000
38.090000000,2049.527000000,20.165000000,56.570000000
38.140000000,2043.540000000,20.277000000,56.822000000
38.190000000,2037.539000000,20.390000000,57.076000000
38.240000000,2031.524000000,20.504000000,57.332000000
38.290000000,2025.496000000,20.619000000,57.588000000
38.340000000,2019.454000000,20.733000000,57.843000000
38.390000000,2013.399000000,20.847000000,58.098000000
38.440000000,2007.330000000,20.961000000,58.353000000
38.490000000,2001.248000000,21.076000000,58.609000000
38.540000000,1995.152000000,21.192000000,58.868000000
38.590000000,1989.043000000,21.309000000,59.129000000
38.640000000,1982.920000000,21.426000000,59.391000000
38.690000000,1976.785000000,21.543000000,59.651000000
38.740000000,1970.636000000,21.660000000,59.911000000
38.790000000,1964.474000000,21.777000000,60.171000000
38.840000000,1958.300000000,21.895000000,60.432000000
38.890000000,1952.112000000,22.013000000,60.693000000
38.940000000,1945.911000000,22.132000000,60.957000000
38.990000000,1939.697000000,22.252000000,61.224000000
39.040000000,1933.471000000,22.373000000,61.489000000
39.090000000,1927.232000000,22.492000000,61.754000000
39.140000000,1920.980000000,22.612000000,62.018000000
39.190000000,1914.716000000,22.732000000,62.282000000
39.240000000,1908.439000000,22.852000000,62.548000000
39.290000000,1902.150000000,22.974000000,62.816000000
39.340000000,1895.848000000,23.097000000,63.085000000
39.390000000,1889.533000000,23.220000000,63.355000000
39.440000000,1883.207000000,23.343000000,63.625000000
39.490000000,1876.868000000,23.466000000,63.896000000
39.540000000,1870.516000000,23.590000000,64.166000000
39.590000000,1864.153000000,23.714000000,64.437000000
39.640000000,1857.778000000,23.839000000,64.710000000
39.690000000,1851.390000000,23.964000000,64.983000000
39.740000000,1844.991000000,24.089000000,65.255000000
39.790000000,1838.580000000,24.214000000,65.528000000
39.840000000,1832.156000000,24.341000000,65.802000000
39.890000000,1825.721000000,24.469000000,66.080000000
39.940000000,1819.274000000,24.598000000,66.359000000
39.990000000,1812.815000000,24.727000000,66.637000000
40.000000000,1811.556000000,24.752000000,66.692000000
40.050000000,1805.109000000,24.880000000,66.969000000
40.100000000,1798.700000000,25.007000000,67.244000000
40.150000000,1792.329000000,25.134000000,67.518000000
40.200000000,1785.995000000,25.260000000,67.790000000
40.250000000,1779.698000000,25.383000000,68.059000000
40.300000000,1773.436000000,25.503000000,68.321000000
40.350000000,1767.210000000,25.619000000,68.576000000
40.400000000,1761.019000000,25.730000000,68.823000000
40.450000000,1754.862000000,25.836000000,69.059000000
40.500000000,1748.739000000,25.935000000,69.283000000
40.550000000,1742.651000000,26.026000000,69.492000000
40.600000000,1736.596000000,26.107000000,69.682000000
40.650000000,1730.576000000,26.176000000,69.851000000
40.700000000,1724.589000000,26.232000000,69.996000000
40.750000000,1718.636000000,26.273000000,70.115000000
40.800000000,1712.719000000,26.296000000,70.202000000
40.850000000,1706.837000000,26.298000000,70.251000000
40.900000000,1700.993000000,26.277000000,70.259000000
40.950000000,1695.189000000,26.227000000,70.217000000
41.000000000,1689.427000000,26.145000000,70.119000000
41.050000000,1683.711000000,26.026000000,69.958000000
41.100000000,1678.045000000,25.867000000,69.725000000
41.147000000,1672.804000000,25.676000000,69.436000000
41.185000000,1668.559000000,25.486000000,69.140000000
41.212000000,1665.567000000,25.331000000,68.894000000
41.238000000,1662.717000000,25.163000000,68.628000000
41.264000000,1659.909000000,24.979000000,68.331000000
41.291000000,1657.022000000,24.767000000,67.987000000
41.318000000,1654.091000000,24.527000000,67.596000000
41.342000000,1651.615000000,24.302000000,67.228000000
41.364000000,1649.382000000,24.081000000,66.865000000
41.385000000,1647.212000000,23.849000000,66.482000000
41.405000000,1645.151000000,23.611000000,66.087000000
41.425000000,1643.164000000,23.364000000,65.676000000
41.444000000,1641.259000000,23.109000000,65.253000000
41.463000000,1639.410000000,22.845000000,64.813000000
41.482000000,1637.577000000,22.565000000,64.345000000
41.501000000,1635.808000000,22.277000000,63.863000000
41.520000000,1634.081000000,21.977000000,63.359000000
41.538000000,1632.392000000,21.664000000,62.834000000
41.556000000,1630.762000000,21.344000000,62.295000000
41.574000000,1629.216000000,21.021000000,61.751000000
41.592000000,1627.693000000,20.684000000,61.183000000
41.609000000,1626.304000000,20.360000000,60.636000000
41.624000000,1625.014000000,20.046000000,60.104000000
41.640000000,1623.812000000,19.739000000,59.586000000
41.654000000,1622.698000000,19.444000000,59.086000000
41.667000000,1621.659000000,19.159000000,58.603000000
41.680000000,1620.688000000,18.884000000,58.136000000
41.693000000,1619.774000000,18.617000000,57.682000000
41.705000000,1618.908000000,18.356000000,57.240000000
41.716000000,1618.066000000,18.096000000,56.798000000
41.728000000,1617.249000000,17.837000000,56.358000000
41.740000000,1616.461000000,17.581000000,55.922000000
41.751000000,1615.701000000,17.328000000,55.492000000
41.762000000,1614.958000000,17.074000000,55.061000000
41.773000000,1614.235000000,16.823000000,54.632000000
41.785000000,1613.528000000,16.571000000,54.204000000
41.796000000,1612.829000000,16.317000000,53.771000000
41.807000000,1612.131000000,16.059000000,53.331000000
41.819000000,1611.432000000,15.795000000,52.880000000
41.831000000,1610.729000000,15.524000000,52.418000000
41.844000000,1610.014000000,15.243000000,51.938000000
41.857000000,1609.281000000,14.950000000,51.438000000
41.871000000,1608.530000000,14.644000000,50.914000000
41.884000000,1607.810000000,14.345000000,50.403000000
41.898000000,1607.119000000,14.054000000,49.905000000
41.911000000,1606.454000000,13.770000000,49.419000000
41.924000000,1605.811000000,13.492000000,48.943000000
41.937000000,1605.189000000,13.221000000,48.478000000
41.950000000,1604.584000000,12.955000000,48.023000000
41.963000000,1603.995000000,12.695000000,47.576000000
41.975000000,1603.419000000,12.439000000,47.137000000
41.988000000,1602.854000000,12.189000000,46.706000000
42.001000000,1602.298000000,11.942000000,46.283000000
42.014000000,1601.749000000,11.699000000,45.865000000
42.027000000,1601.206000000,11.460000000,45.454000000
42.040000000,1600.665000000,11.225000000,45.049000000
42.054000000,1600.126000000,10.992000000,44.648000000
42.067000000,1599.586000000,10.762000000,44.252000000
42.081000000,1599.052000000,10.539000000,43.866000000
42.093000000,1598.572000000,10.341000000,43.526000000
42.104000000,1598.133000000,10.163000000,43.218000000
42.115000000,1597.717000000,9.998000000,42.933000000
42.126000000,1597.322000000,9.844000000,42.666000000
42.136000000,1596.941000000,9.698000000,42.414000000
42.145000000,1596.571000000,9.559000000,42.173000000
42.155000000,1596.211000000,9.425000000,41.942000000
42.164000000,1595.863000000,9.299000000,41.723000000
42.173000000,1595.524000000,9.178000000,41.514000000
42.182000000,1595.190000000,9.061000000,41.311000000
42.191000000,1594.858000000,8.947000000,41.114000000
42.200000000,1594.527000000,8.836000000,40.921000000
42.209000000,1594.196000000,8.727000000,40.731000000
42.217000000,1593.863000000,8.618000000,40.543000000
42.226000000,1593.527000000,8.512000000,40.358000000
42.235000000,1593.188000000,8.406000000,40.174000000
42.244000000,1592.846000000,8.302000000,39.993000000
42.254000000,1592.500000000,8.198000000,39.813000000
42.263000000,1592.144000000,8.094000000,39.632000000
42.273000000,1591.777000000,7.989000000,39.449000000
42.283000000,1591.399000000,7.883000000,39.265000000
42.293000000,1591.013000000,7.778000000,39.081000000
42.303000000,1590.618000000,7.672000000,38.897000000
42.314000000,1590.216000000,7.568000000,38.714000000
42.324000000,1589.808000000,7.464000000,38.533000000
42.335000000,1589.391000000,7.361000000,38.353000000
42.346000000,1588.963000000,7.258000000,38.173000000
42.358000000,1588.522000000,7.154000000,37.992000000
42.369000000,1588.065000000,7.050000000,37.809000000
42.381000000,1587.590000000,6.945000000,37.625000000
42.394000000,1587.097000000,6.839000000,37.440000000
42.407000000,1586.581000000,6.732000000,37.252000000
42.421000000,1586.047000000,6.625000000,37.063000000
42.435000000,1585.490000000,6.517000000,36.873000000
42.449000000,1584.907000000,6.408000000,36.682000000
42.464000000,1584.292000000,6.298000000,36.487000000
42.481000000,1583.639000000,6.185000000,36.289000000
42.498000000,1582.943000000,6.071000000,36.086000000
42.516000000,1582.194000000,5.954000000,35.879000000
42.535000000,1581.399000000,5.837000000,35.670000000
42.556000000,1580.533000000,5.716000000,35.455000000
42.579000000,1579.566000000,5.591000000,35.231000000
42.605000000,1578.436000000,5.456000000,34.988000000
42.637000000,1577.062000000,5.308000000,34.719000000
42.679000000,1575.203000000,5.136000000,34.400000000
42.695000000,1574.516000000,5.074000000,34.282000000
42.713000000,1573.688000000,4.995000000,34.133000000
42.736000000,1572.690000000,4.896000000,33.946000000
42.761000000,1571.616000000,4.787000000,33.741000000
42.793000000,1570.197000000,4.638000000,33.459000000
42.828000000,1568.629000000,4.471000000,33.138000000
42.861000000,1567.175000000,4.314000000,32.833000000
42.894000000,1565.724000000,4.151000000,32.521000000
42.929000000,1564.221000000,3.979000000,32.191000000
42.962000000,1562.746000000,3.809000000,31.861000000
42.994000000,1561.312000000,3.642000000,31.538000000
43.027000000,1559.874000000,3.474000000,31.212000000
43.059000000,1558.439000000,3.300000000,30.882000000
43.091000000,1556.995000000,3.124000000,30.549000000
43.124000000,1555.557000000,2.951000000,30.219000000
43.156000000,1554.115000000,2.776000000,29.886000000
43.187000000,1552.687000000,2.605000000,29.556000000
43.219000000,1551.260000000,2.435000000,29.230000000
43.251000000,1549.825000000,2.266000000,28.905000000
43.282000000,1548.386000000,2.098000000,28.580000000
43.313000000,1546.956000000,1.933000000,28.258000000
43.344000000,1545.540000000,1.770000000,27.940000000
43.375000000,1544.138000000,1.609000000,27.624000000
43.406000000,1542.710000000,1.445000000,27.301000000
43.438000000,1541.203000000,1.272000000,26.963000000
43.470000000,1539.736000000,1.106000000,26.638000000
43.500000000,1538.309000000,0.947000000,26.326000000
43.531000000,1536.862000000,0.787000000,26.012000000
43.562000000,1535.419000000,0.629000000,25.701000000
43.592000000,1534.010000000,0.476000000,25.400000000
43.622000000,1532.563000000,0.318000000,25.091000000
43.653000000,1531.085000000,0.158000000,24.777000000
43.685000000,1529.587000000,-0.002000000,24.463000000
