Time,Altitude,Position East of launch,Position North of launch
20.150000000,2955.003000000,-5.729000000,-5.891000000
20.200000000,2956.479000000,-5.682000000,-5.772000000
20.250000000,2957.929000000,-5.635000000,-5.655000000
20.300000000,2959.353000000,-5.588000000,-5.537000000
20.350000000,2960.753000000,-5.542000000,-5.420000000
20.400000000,2962.128000000,-5.495000000,-5.303000000
20.450000000,2963.478000000,-5.448000000,-5.185000000
20.500000000,2964.803000000,-5.401000000,-5.066000000
20.550000000,2966.104000000,-5.353000000,-4.946000000
20.600000000,2967.380000000,-5.304000000,-4.825000000
20.650000000,2968.631000000,-5.256000000,-4.704000000
20.700000000,2969.858000000,-5.207000000,-4.581000000
20.750000000,2971.060000000,-5.157000000,-4.457000000
20.800000000,2972.238000000,-5.107000000,-4.332000000
20.850000000,2973.391000000,-5.057000000,-4.207000000
20.900000000,2974.519000000,-5.006000000,-4.081000000
20.950000000,2975.623000000,-4.955000000,-3.954000000
21.000000000,2976.702000000,-4.904000000,-3.826000000
21.050000000,2977.757000000,-4.853000000,-3.698000000
21.100000000,2978.787000000,-4.801000000,-3.570000000
21.150000000,2979.793000000,-4.749000000,-3.440000000
21.200000000,2980.774000000,-4.697000000,-3.311000000
21.250000000,2981.730000000,-4.645000000,-3.181000000
21.300000000,2982.662000000,-4.592000000,-3.051000000
21.350000000,2983.569000000,-4.540000000,-2.920000000
21.400000000,2984.451000000,-4.487000000,-2.790000000
21.450000000,2985.309000000,-4.435000000,-2.659000000
21.500000000,2986.142000000,-4.382000000,-2.528000000
21.550000000,2986.951000000,-4.329000000,-2.397000000
21.600000000,2987.735000000,-4.276000000,-2.266000000
21.650000000,2988.494000000,-4.224000000,-2.135000000
21.700000000,2989.229000000,-4.171000000,-2.004000000
21.750000000,2989.939000000,-4.118000000,-1.872000000
21.800000000,2990.625000000,-4.064000000,-1.740000000
21.850000000,2991.286000000,-4.011000000,-1.608000000
21.900000000,2991.923000000,-3.958000000,-1.476000000
21.950000000,2992.535000000,-3.904000000,-1.343000000
22.000000000,2993.123000000,-3.851000000,-1.210000000
22.050000000,2993.687000000,-3.797000000,-1.077000000
22.100000000,2994.226000000,-3.743000000,-0.943000000
22.150000000,2994.741000000,-3.689000000,-0.809000000
22.200000000,2995.232000000,-3.634000000,-0.674000000
22.250000000,2995.698000000,-3.579000000,-0.539000000
22.300000000,2996.141000000,-3.524000000,-0.403000000
22.350000000,2996.559000000,-3.469000000,-0.267000000
22.400000000,2996.954000000,-3.414000000,-0.130000000
22.450000000,2997.324000000,-3.358000000,0.007000000
22.500000000,2997.670000000,-3.302000000,0.145000000
22.550000000,2997.992000000,-3.246000000,0.283000000
22.600000000,2998.290000000,-3.190000000,0.422000000
22.650000000,2998.564000000,-3.133000000,0.562000000
22.700000000,2998.815000000,-3.076000000,0.702000000
22.750000000,2999.042000000,-3.018000000,0.844000000
22.800000000,2999.245000000,-2.960000000,0.986000000
22.850000000,2999.425000000,-2.902000000,1.129000000
22.900000000,2999.582000000,-2.843000000,1.273000000
22.950000000,2999.715000000,-2.784000000,1.418000000
23.000000000,2999.825000000,-2.725000000,1.563000000
23.050000000,2999.911000000,-2.665000000,1.710000000
23.100000000,2999.974000000,-2.605000000,1.857000000
23.150000000,3000.014000000,-2.544000000,2.005000000
23.200000000,3000.031000000,-2.483000000,2.154000000
23.250000000,3000.025000000,-2.422000000,2.304000000
23.300000000,2999.995000000,-2.360000000,2.454000000
23.350000000,2999.943000000,-2.298000000,2.606000000
23.400000000,2999.867000000,-2.236000000,2.757000000
23.450000000,2999.769000000,-2.173000000,2.910000000
23.500000000,2999.648000000,-2.110000000,3.063000000
23.550000000,2999.505000000,-2.046000000,3.218000000
23.600000000,2999.339000000,-1.983000000,3.372000000
23.650000000,2999.151000000,-1.919000000,3.528000000
23.700000000,2998.941000000,-1.854000000,3.684000000
23.750000000,2998.709000000,-1.790000000,3.841000000
23.800000000,2998.454000000,-1.725000000,3.998000000
23.850000000,2998.177000000,-1.660000000,4.156000000
23.900000000,2997.878000000,-1.594000000,4.315000000
23.950000000,2997.556000000,-1.529000000,4.473000000
24.000000000,2997.213000000,-1.463000000,4.632000000
24.050000000,2996.848000000,-1.398000000,4.792000000
24.100000000,2996.461000000,-1.332000000,4.951000000
24.150000000,2996.053000000,-1.266000000,5.111000000
24.200000000,2995.624000000,-1.200000000,5.271000000
24.250000000,2995.173000000,-1.134000000,5.431000000
24.300000000,2994.702000000,-1.068000000,5.591000000
24.350000000,2994.210000000,-1.002000000,5.750000000
24.400000000,2993.698000000,-0.936000000,5.910000000
24.450000000,2993.167000000,-0.870000000,6.068000000
24.500000000,2992.616000000,-0.805000000,6.226000000
24.550000000,2992.047000000,-0.740000000,6.383000000
24.600000000,2991.459000000,-0.676000000,6.539000000
24.650000000,2990.852000000,-0.613000000,6.694000000
24.700000000,2990.227000000,-0.550000000,6.847000000
24.750000000,2989.583000000,-0.487000000,6.999000000
24.800000000,2988.921000000,-0.426000000,7.148000000
24.850000000,2988.241000000,-0.366000000,7.296000000
24.900000000,2987.542000000,-0.307000000,7.441000000
24.950000000,2986.825000000,-0.249000000,7.584000000
25.000000000,2986.090000000,-0.192000000,7.723000000
25.050000000,2985.336000000,-0.136000000,7.860000000
25.100000000,2984.564000000,-0.083000000,7.993000000
25.150000000,2983.773000000,-0.030000000,8.123000000
25.200000000,2982.964000000,0.020000000,8.250000000
25.250000000,2982.135000000,0.069000000,8.372000000
25.300000000,2981.288000000,0.116000000,8.491000000
25.347000000,2980.467000000,0.159000000,8.600000000
25.393000000,2979.659000000,0.200000000,8.703000000
25.437000000,2978.855000000,0.238000000,8.801000000
25.481000000,2978.044000000,0.275000000,8.896000000
25.524000000,2977.216000000,0.312000000,8.990000000
25.569000000,2976.360000000,0.349000000,9.085000000
25.614000000,2975.471000000,0.386000000,9.181000000
25.660000000,2974.530000000,0.426000000,9.282000000
25.709000000,2973.515000000,0.468000000,9.390000000
25.755000000,2972.549000000,0.508000000,9.493000000
25.794000000,2971.705000000,0.544000000,9.584000000
25.827000000,2970.963000000,0.576000000,9.665000000
25.859000000,2970.249000000,0.608000000,9.744000000
25.890000000,2969.552000000,0.639000000,9.823000000
25.920000000,2968.873000000,0.671000000,9.901000000
25.948000000,2968.204000000,0.702000000,9.979000000
25.977000000,2967.540000000,0.735000000,10.058000000
26.005000000,2966.870000000,0.768000000,10.140000000
26.033000000,2966.192000000,0.802000000,10.224000000
26.061000000,2965.509000000,0.838000000,10.310000000
26.089000000,2964.821000000,0.874000000,10.398000000
26.117000000,2964.128000000,0.911000000,10.488000000
26.145000000,2963.419000000,0.950000000,10.582000000
26.174000000,2962.683000000,0.991000000,10.681000000
26.204000000,2961.913000000,1.035000000,10.785000000
26.235000000,2961.098000000,1.082000000,10.897000000
26.269000000,2960.212000000,1.133000000,11.020000000
26.305000000,2959.228000000,1.191000000,11.158000000
26.347000000,2958.094000000,1.259000000,11.318000000
26.397000000,2956.716000000,1.341000000,11.513000000
26.447000000,2955.313000000,1.425000000,11.710000000
26.497000000,2953.887000000,1.509000000,11.909000000
26.547000000,2952.436000000,1.593000000,12.108000000
26.597000000,2950.962000000,1.677000000,12.306000000
26.647000000,2949.465000000,1.760000000,12.502000000
26.691000000,2948.134000000,1.831000000,12.671000000
26.726000000,2947.052000000,1.887000000,12.803000000
26.758000000,2946.082000000,1.936000000,12.919000000
26.787000000,2945.177000000,1.980000000,13.024000000
26.814000000,2944.317000000,2.021000000,13.121000000
26.841000000,2943.477000000,2.059000000,13.214000000
26.867000000,2942.638000000,2.097000000,13.303000000
26.893000000,2941.799000000,2.133000000,13.390000000
26.919000000,2940.954000000,2.168000000,13.476000000
26.946000000,2940.088000000,2.204000000,13.561000000
26.973000000,2939.185000000,2.239000000,13.646000000
27.002000000,2938.221000000,2.276000000,13.736000000
27.034000000,2937.157000000,2.315000000,13.831000000
27.072000000,2935.884000000,2.361000000,13.942000000
27.122000000,2934.184000000,2.419000000,14.084000000
27.172000000,2932.462000000,2.477000000,14.225000000
27.222000000,2930.716000000,2.534000000,14.365000000
27.272000000,2928.947000000,2.591000000,14.506000000
27.322000000,2927.153000000,2.650000000,14.650000000
27.365000000,2925.606000000,2.701000000,14.775000000
27.399000000,2924.346000000,2.744000000,14.879000000
27.429000000,2923.229000000,2.782000000,14.972000000
27.458000000,2922.146000000,2.821000000,15.065000000
27.487000000,2921.089000000,2.859000000,15.156000000
27.513000000,2920.077000000,2.896000000,15.245000000
27.540000000,2919.069000000,2.933000000,15.336000000
27.567000000,2918.027000000,2.973000000,15.430000000
27.595000000,2916.938000000,3.015000000,15.531000000
27.625000000,2915.778000000,3.060000000,15.639000000
27.659000000,2914.460000000,3.113000000,15.764000000
27.699000000,2912.862000000,3.177000000,15.916000000
27.749000000,2910.863000000,3.258000000,16.108000000
27.799000000,2908.840000000,3.340000000,16.302000000
27.849000000,2906.793000000,3.422000000,16.497000000
27.899000000,2904.724000000,3.504000000,16.690000000
27.949000000,2902.632000000,3.585000000,16.881000000
27.988000000,2900.985000000,3.646000000,17.027000000
28.020000000,2899.642000000,3.695000000,17.143000000
28.048000000,2898.406000000,3.739000000,17.247000000
28.076000000,2897.210000000,3.780000000,17.345000000
28.104000000,2896.026000000,3.820000000,17.440000000
28.131000000,2894.812000000,3.859000000,17.534000000
28.162000000,2893.460000000,3.902000000,17.637000000
28.198000000,2891.901000000,3.951000000,17.753000000
28.240000000,2890.029000000,4.007000000,17.888000000
28.290000000,2887.788000000,4.073000000,18.046000000
28.340000000,2885.524000000,4.138000000,18.204000000
28.390000000,2883.237000000,4.204000000,18.363000000
28.440000000,2880.926000000,4.271000000,18.524000000
28.490000000,2878.592000000,4.340000000,18.689000000
28.534000000,2876.499000000,4.403000000,18.839000000
28.574000000,2874.599000000,4.460000000,18.977000000
28.615000000,2872.659000000,4.520000000,19.119000000
28.657000000,2870.597000000,4.585000000,19.273000000
28.703000000,2868.400000000,4.654000000,19.438000000
28.753000000,2865.942000000,4.733000000,19.624000000
28.803000000,2863.462000000,4.812000000,19.812000000
28.853000000,2860.959000000,4.892000000,20.001000000
28.903000000,2858.433000000,4.972000000,20.189000000
28.953000000,2855.885000000,5.051000000,20.375000000
29.003000000,2853.314000000,5.128000000,20.558000000
29.040000000,2851.382000000,5.184000000,20.692000000
29.081000000,2849.229000000,5.246000000,20.838000000
29.122000000,2847.090000000,5.305000000,20.979000000
29.165000000,2844.810000000,5.367000000,21.125000000
29.215000000,2842.146000000,5.437000000,21.293000000
29.265000000,2839.461000000,5.507000000,21.459000000
29.315000000,2836.752000000,5.577000000,21.627000000
29.365000000,2834.021000000,5.648000000,21.796000000
29.415000000,2831.267000000,5.721000000,21.970000000
29.456000000,2828.982000000,5.783000000,22.116000000
29.493000000,2826.941000000,5.839000000,22.248000000
29.532000000,2824.743000000,5.900000000,22.393000000
29.574000000,2822.359000000,5.967000000,22.552000000
29.624000000,2819.509000000,6.048000000,22.743000000
29.674000000,2816.638000000,6.130000000,22.935000000
29.724000000,2813.744000000,6.211000000,23.127000000
29.774000000,2810.828000000,6.292000000,23.316000000
29.822000000,2808.036000000,6.367000000,23.493000000
29.867000000,2805.351000000,6.437000000,23.658000000
29.912000000,2802.693000000,6.505000000,23.819000000
29.962000000,2799.696000000,6.579000000,23.995000000
30.012000000,2796.678000000,6.653000000,24.169000000
30.062000000,2793.639000000,6.726000000,24.342000000
30.112000000,2790.577000000,6.799000000,24.516000000
30.162000000,2787.493000000,6.874000000,24.692000000
30.203000000,2784.948000000,6.937000000,24.840000000
30.242000000,2782.481000000,6.999000000,24.986000000
30.288000000,2779.616000000,7.071000000,25.157000000
30.338000000,2776.453000000,7.153000000,25.348000000
30.388000000,2773.269000000,7.235000000,25.541000000
30.438000000,2770.063000000,7.318000000,25.734000000
30.488000000,2766.835000000,7.400000000,25.927000000
30.538000000,2763.586000000,7.481000000,26.117000000
30.588000000,2760.316000000,7.561000000,26.305000000
30.637000000,2757.091000000,7.638000000,26.486000000
30.687000000,2753.779000000,7.715000000,26.667000000
30.737000000,2750.446000000,7.792000000,26.848000000
30.787000000,2747.091000000,7.869000000,27.028000000
30.837000000,2743.715000000,7.946000000,27.209000000
30.887000000,2740.317000000,8.024000000,27.394000000
30.930000000,2737.392000000,8.093000000,27.555000000
30.972000000,2734.451000000,8.163000000,27.719000000
31.022000000,2730.994000000,8.247000000,27.914000000
31.072000000,2727.516000000,8.332000000,28.112000000
31.122000000,2724.017000000,8.417000000,28.310000000
31.172000000,2720.496000000,8.501000000,28.506000000
31.222000000,2716.956000000,8.583000000,28.699000000
31.266000000,2713.822000000,8.655000000,28.866000000
31.313000000,2710.460000000,8.730000000,29.042000000
31.363000000,2706.861000000,8.809000000,29.228000000
31.413000000,2703.241000000,8.888000000,29.413000000
31.463000000,2699.600000000,8.968000000,29.599000000
31.513000000,2695.938000000,9.049000000,29.788000000
31.563000000,2692.255000000,9.131000000,29.980000000
31.613000000,2688.551000000,9.215000000,30.175000000
31.663000000,2684.826000000,9.299000000,30.372000000
31.713000000,2681.081000000,9.384000000,30.570000000
31.763000000,2677.314000000,9.469000000,30.768000000
31.813000000,2673.528000000,9.554000000,30.964000000
31.863000000,2669.721000000,9.636000000,31.156000000
31.913000000,2665.894000000,9.718000000,31.347000000
31.963000000,2662.047000000,9.799000000,31.536000000
32.013000000,2658.179000000,9.881000000,31.727000000
32.063000000,2654.290000000,9.964000000,31.920000000
32.113000000,2650.381000000,10.049000000,32.116000000
32.162000000,2646.597000000,10.132000000,32.309000000
32.212000000,2642.647000000,10.219000000,32.512000000
32.262000000,2638.678000000,10.307000000,32.716000000
32.312000000,2634.688000000,10.394000000,32.918000000
32.362000000,2630.679000000,10.481000000,33.118000000
32.406000000,2627.131000000,10.555000000,33.291000000
32.456000000,2623.085000000,10.639000000,33.486000000
32.506000000,2619.018000000,10.722000000,33.679000000
32.556000000,2614.932000000,10.806000000,33.874000000
32.606000000,2610.826000000,10.891000000,34.071000000
32.656000000,2606.700000000,10.978000000,34.271000000
32.706000000,2602.554000000,11.066000000,34.475000000
32.756000000,2598.387000000,11.155000000,34.682000000
32.806000000,2594.201000000,11.245000000,34.889000000
32.856000000,2589.996000000,11.334000000,35.095000000
32.906000000,2585.771000000,11.422000000,35.300000000
32.956000000,2581.527000000,11.510000000,35.503000000
33.006000000,2577.264000000,11.596000000,35.703000000
33.056000000,2572.981000000,11.682000000,35.901000000
33.106000000,2568.679000000,11.768000000,36.100000000
33.156000000,2564.358000000,11.855000000,36.300000000
33.206000000,2560.017000000,11.943000000,36.504000000
33.256000000,2555.657000000,12.032000000,36.710000000
33.306000000,2551.277000000,12.123000000,36.919000000
33.356000000,2546.878000000,12.214000000,37.129000000
33.406000000,2542.460000000,12.305000000,37.338000000
33.456000000,2538.024000000,12.394000000,37.546000000
33.506000000,2533.568000000,12.483000000,37.751000000
33.556000000,2529.094000000,12.572000000,37.956000000
33.606000000,2524.600000000,12.661000000,38.161000000
33.656000000,2520.088000000,12.751000000,38.368000000
33.706000000,2515.557000000,12.841000000,38.577000000
33.756000000,2511.007000000,12.932000000,38.786000000
33.806000000,2506.439000000,13.024000000,38.997000000
33.856000000,2501.851000000,13.116000000,39.208000000
33.906000000,2497.245000000,13.208000000,39.421000000
33.956000000,2492.621000000,13.300000000,39.634000000
34.006000000,2487.978000000,13.392000000,39.846000000
34.056000000,2483.317000000,13.484000000,40.057000000
34.106000000,2478.637000000,13.575000000,40.268000000
34.156000000,2473.939000000,13.667000000,40.480000000
34.206000000,2469.223000000,13.760000000,40.693000000
34.256000000,2464.489000000,13.853000000,40.907000000
34.306000000,2459.736000000,13.946000000,41.120000000
34.356000000,2454.965000000,14.038000000,41.333000000
34.406000000,2450.177000000,14.131000000,41.547000000
34.456000000,2445.370000000,14.224000000,41.761000000
34.506000000,2440.545000000,14.319000000,41.977000000
34.556000000,2435.702000000,14.414000000,42.195000000
34.606000000,2430.841000000,14.509000000,42.415000000
34.656000000,2425.963000000,14.605000000,42.635000000
34.706000000,2421.067000000,14.700000000,42.854000000
34.756000000,2416.153000000,14.795000000,43.071000000
34.806000000,2411.222000000,14.889000000,43.286000000
34.856000000,2406.273000000,14.983000000,43.503000000
34.906000000,2401.307000000,15.078000000,43.721000000
34.956000000,2396.323000000,15.174000000,43.941000000
35.006000000,2391.321000000,15.271000000,44.163000000
35.056000000,2386.302000000,15.369000000,44.387000000
35.106000000,2381.266000000,15.466000000,44.611000000
35.156000000,2376.212000000,15.564000000,44.835000000
35.206000000,2371.142000000,15.661000000,45.058000000
35.256000000,2366.054000000,15.758000000,45.280000000
35.306000000,2360.950000000,15.854000000,45.501000000
35.356000000,2355.828000000,15.951000000,45.723000000
35.406000000,2350.689000000,16.049000000,45.946000000
35.456000000,2345.534000000,16.147000000,46.172000000
35.506000000,2340.361000000,16.247000000,46.400000000
35.556000000,2335.171000000,16.346000000,46.628000000
35.606000000,2329.965000000,16.446000000,46.855000000
35.656000000,2324.742000000,16.544000000,47.081000000
35.706000000,2319.503000000,16.643000000,47.307000000
35.756000000,2314.247000000,16.742000000,47.532000000
35.806000000,2308.975000000,16.841000000,47.759000000
35.856000000,2303.686000000,16.941000000,47.988000000
35.906000000,2298.380000000,17.042000000,48.218000000
35.956000000,2293.058000000,17.144000000,48.450000000
36.006000000,2287.720000000,17.245000000,48.682000000
36.056000000,2282.365000000,17.346000000,48.914000000
36.106000000,2276.995000000,17.448000000,49.145000000
36.156000000,2271.608000000,17.549000000,49.377000000
36.206000000,2266.205000000,17.651000000,49.609000000
36.256000000,2260.786000000,17.753000000,49.841000000
36.306000000,2255.352000000,17.855000000,50.074000000
36.356000000,2249.901000000,17.958000000,50.309000000
36.406000000,2244.434000000,18.063000000,50.546000000
36.456000000,2238.951000000,18.167000000,50.784000000
36.506000000,2233.453000000,18.271000000,51.020000000
36.556000000,2227.939000000,18.374000000,51.256000000
36.606000000,2222.410000000,18.478000000,51.492000000
36.656000000,2216.865000000,18.583000000,51.730000000
36.706000000,2211.304000000,18.687000000,51.968000000
36.756000000,2205.729000000,18.792000000,52.205000000
36.806000000,2200.137000000,18.897000000,52.444000000
36.856000000,2194.531000000,19.002000000,52.683000000
36.906000000,2188.908000000,19.109000000,52.924000000
36.956000000,2183.271000000,19.216000000,53.167000000
37.006000000,2177.619000000,19.322000000,53.408000000
37.056000000,2171.951000000,19.429000000,53.649000000
37.106000000,2166.269000000,19.535000000,53.889000000
37.156000000,2160.571000000,19.642000000,54.131000000
37.206000000,2154.859000000,19.749000000,54.375000000
37.256000000,2149.131000000,19.858000000,54.621000000
37.306000000,2143.389000000,19.967000000,54.868000000
37.356000000,2137.632000000,20.076000000,55.114000000
37.406000000,2131.860000000,20.185000000,55.360000000
37.456000000,2126.074000000,20.294000000,55.605000000
37.506000000,2120.273000000,20.403000000,55.851000000
37.556000000,2114.457000000,20.514000000,56.100000000
37.606000000,2108.627000000,20.625000000,56.351000000
37.656000000,2102.783000000,20.736000000,56.602000000
37.706000000,2096.924000000,20.847000000,56.851000000
37.756000000,2091.051000000,20.958000000,57.100000000
37.806000000,2085.164000000,21.069000000,57.348000000
37.856000000,2079.262000000,21.180000000,57.599000000
37.906000000,2073.347000000,21.293000000,57.852000000
37.956000000,2067.417000000,21.406000000,58.106000000
38.006000000,2061.473000000,21.519000000,58.360000000
38.056000000,2055.516000000,21.632000000,58.613000000
38.106000000,2049.544000000,21.746000000,58.867000000
38.156000000,2043.559000000,21.859000000,59.121000000
38.206000000,2037.560000000,21.974000000,59.377000000
38.256000000,2031.547000000,22.089000000,59.634000000
38.306000000,2025.520000000,22.204000000,59.892000000
38.356000000,2019.480000000,22.319000000,60.149000000
38.406000000,2013.426000000,22.434000000,60.405000000
38.456000000,2007.359000000,22.550000000,60.662000000
38.506000000,2001.279000000,22.666000000,60.920000000
38.556000000,1995.185000000,22.784000000,61.182000000
38.606000000,1989.077000000,22.902000000,61.444000000
38.656000000,1982.957000000,23.020000000,61.707000000
38.706000000,1976.823000000,23.138000000,61.969000000
38.756000000,1970.676000000,23.256000000,62.231000000
38.806000000,1964.516000000,23.375000000,62.493000000
38.856000000,1958.343000000,23.493000000,62.755000000
38.906000000,1952.157000000,23.612000000,63.018000000
38.956000000,1945.958000000,23.733000000,63.285000000
39.000000000,1940.438000000,23.841000000,63.523000000
39.050000000,1934.217000000,23.963000000,63.791000000
39.100000000,1927.988000000,24.085000000,64.060000000
39.150000000,1921.798000000,24.206000000,64.327000000
39.172000000,1918.992000000,24.261000000,64.447000000
39.189000000,1916.864000000,24.302000000,64.538000000
39.203000000,1915.140000000,24.336000000,64.612000000
39.214000000,1913.692000000,24.364000000,64.673000000
39.224000000,1912.442000000,24.388000000,64.726000000
39.233000000,1911.339000000,24.409000000,64.773000000
39.241000000,1910.352000000,24.428000000,64.814000000
39.248000000,1909.456000000,24.445000000,64.851000000
39.255000000,1908.636000000,24.460000000,64.886000000
39.261000000,1907.880000000,24.475000000,64.917000000
39.267000000,1907.178000000,24.488000000,64.946000000
39.272000000,1906.522000000,24.500000000,64.973000000
39.277000000,1905.906000000,24.512000000,64.998000000
39.281000000,1905.325000000,24.522000000,65.021000000
39.286000000,1904.776000000,24.533000000,65.044000000
39.290000000,1904.255000000,24.542000000,65.064000000
39.294000000,1903.758000000,24.551000000,65.084000000
39.298000000,1903.285000000,24.560000000,65.103000000
39.301000000,1902.831000000,24.568000000,65.121000000
39.305000000,1902.396000000,24.576000000,65.138000000
39.308000000,1901.978000000,24.583000000,65.154000000
39.311000000,1901.574000000,24.590000000,65.170000000
39.314000000,1901.185000000,24.597000000,65.185000000
39.317000000,1900.808000000,24.603000000,65.199000000
39.320000000,1900.444000000,24.610000000,65.213000000
39.323000000,1900.091000000,24.616000000,65.226000000
39.326000000,1899.749000000,24.622000000,65.239000000
39.329000000,1899.417000000,24.627000000,65.251000000
39.331000000,1899.094000000,24.633000000,65.263000000
39.334000000,1898.780000000,24.638000000,65.275000000
39.336000000,1898.467000000,24.643000000,65.286000000
39.339000000,1898.154000000,24.648000000,65.297000000
39.341000000,1897.841000000,24.653000000,65.308000000
39.344000000,1897.528000000,24.658000000,65.319000000
39.346000000,1897.215000000,24.663000000,65.330000000
39.349000000,1896.903000000,24.668000000,65.341000000
39.351000000,1896.590000000,24.673000000,65.351000000
39.354000000,1896.277000000,24.678000000,65.362000000
39.356000000,1895.965000000,24.682000000,65.372000000
39.359000000,1895.652000000,24.687000000,65.382000000
39.361000000,1895.339000000,24.691000000,65.392000000
39.364000000,1895.027000000,24.696000000,65.402000000
39.366000000,1894.714000000,24.700000000,65.412000000
39.369000000,1894.402000000,24.705000000,65.421000000
39.371000000,1894.090000000,24.709000000,65.430000000
39.374000000,1893.778000000,24.713000000,65.439000000
39.376000000,1893.466000000,24.717000000,65.448000000
39.379000000,1893.154000000,24.721000000,65.457000000
39.381000000,1892.842000000,24.725000000,65.465000000
39.384000000,1892.530000000,24.729000000,65.474000000
39.386000000,1892.218000000,24.732000000,65.482000000
39.389000000,1891.907000000,24.736000000,65.489000000
39.391000000,1891.595000000,24.739000000,65.497000000
39.394000000,1891.284000000,24.742000000,65.504000000
39.396000000,1890.973000000,24.746000000,65.511000000
39.399000000,1890.662000000,24.749000000,65.518000000
39.401000000,1890.352000000,24.751000000,65.524000000
39.404000000,1890.041000000,24.754000000,65.530000000
39.406000000,1889.731000000,24.757000000,65.536000000
39.409000000,1889.421000000,24.759000000,65.541000000
39.411000000,1889.111000000,24.761000000,65.546000000
39.414000000,1888.802000000,24.763000000,65.550000000
39.416000000,1888.492000000,24.765000000,65.555000000
39.419000000,1888.184000000,24.767000000,65.558000000
39.421000000,1887.875000000,24.769000000,65.562000000
39.424000000,1887.567000000,24.770000000,65.565000000
39.426000000,1887.259000000,24.771000000,65.567000000
39.429000000,1886.952000000,24.772000000,65.569000000
39.431000000,1886.645000000,24.773000000,65.571000000
39.434000000,1886.338000000,24.773000000,65.572000000
39.436000000,1886.032000000,24.774000000,65.573000000
39.439000000,1885.726000000,24.774000000,65.573000000
39.441000000,1885.421000000,24.774000000,65.573000000
39.444000000,1885.117000000,24.773000000,65.572000000
39.446000000,1884.813000000,24.773000000,65.571000000
39.449000000,1884.510000000,24.772000000,65.569000000
39.451000000,1884.208000000,24.771000000,65.567000000
39.454000000,1883.906000000,24.769000000,65.564000000
39.456000000,1883.605000000,24.768000000,65.560000000
39.459000000,1883.304000000,24.766000000,65.557000000
39.461000000,1883.005000000,24.764000000,65.552000000
39.464000000,1882.706000000,24.762000000,65.547000000
39.466000000,1882.409000000,24.759000000,65.542000000
39.469000000,1882.112000000,24.756000000,65.536000000
39.471000000,1881.816000000,24.753000000,65.529000000
39.474000000,1881.522000000,24.750000000,65.522000000
39.476000000,1881.228000000,24.747000000,65.515000000
39.479000000,1880.935000000,24.743000000,65.507000000
39.481000000,1880.644000000,24.739000000,65.498000000
39.484000000,1880.354000000,24.735000000,65.489000000
39.486000000,1880.065000000,24.731000000,65.480000000
39.489000000,1879.777000000,24.727000000,65.470000000
39.491000000,1879.490000000,24.722000000,65.460000000
39.494000000,1879.205000000,24.718000000,65.450000000
39.496000000,1878.921000000,24.713000000,65.439000000
39.499000000,1878.639000000,24.708000000,65.429000000
39.501000000,1878.358000000,24.703000000,65.418000000
39.504000000,1878.078000000,24.698000000,65.406000000
39.506000000,1877.800000000,24.693000000,65.395000000
39.509000000,1877.523000000,24.688000000,65.383000000
39.511000000,1877.247000000,24.682000000,65.372000000
39.514000000,1876.966000000,24.677000000,65.360000000
39.517000000,1876.653000000,24.671000000,65.346000000
39.520000000,1876.290000000,24.664000000,65.331000000
39.524000000,1875.844000000,24.656000000,65.312000000
39.528000000,1875.402000000,24.648000000,65.294000000
39.532000000,1874.966000000,24.640000000,65.276000000
39.536000000,1874.533000000,24.633000000,65.260000000
39.541000000,1874.104000000,24.626000000,65.244000000
39.545000000,1873.677000000,24.620000000,65.229000000
39.549000000,1873.251000000,24.614000000,65.216000000
39.553000000,1872.856000000,24.610000000,65.205000000
39.556000000,1872.536000000,24.606000000,65.196000000
39.559000000,1872.258000000,24.604000000,65.190000000
39.561000000,1872.007000000,24.602000000,65.184000000
39.564000000,1871.757000000,24.600000000,65.179000000
39.566000000,1871.507000000,24.598000000,65.175000000
39.569000000,1871.258000000,24.597000000,65.171000000
39.571000000,1871.010000000,24.596000000,65.168000000
39.574000000,1870.763000000,24.595000000,65.165000000
39.576000000,1870.516000000,24.594000000,65.163000000
39.579000000,1870.269000000,24.594000000,65.162000000
39.581000000,1870.023000000,24.594000000,65.160000000
39.584000000,1869.778000000,24.594000000,65.160000000
39.586000000,1869.532000000,24.594000000,65.160000000
39.589000000,1869.288000000,24.595000000,65.160000000
39.591000000,1869.043000000,24.596000000,65.161000000
39.594000000,1868.799000000,24.597000000,65.162000000
39.596000000,1868.555000000,24.598000000,65.164000000
39.599000000,1868.312000000,24.599000000,65.166000000
39.601000000,1868.068000000,24.601000000,65.168000000
39.604000000,1867.825000000,24.603000000,65.171000000
39.606000000,1867.582000000,24.605000000,65.174000000
39.609000000,1867.339000000,24.607000000,65.177000000
39.611000000,1867.096000000,24.609000000,65.181000000
39.614000000,1866.853000000,24.611000000,65.185000000
39.616000000,1866.611000000,24.614000000,65.189000000
39.619000000,1866.368000000,24.616000000,65.194000000
39.621000000,1866.126000000,24.619000000,65.198000000
39.624000000,1865.883000000,24.622000000,65.203000000
39.626000000,1865.641000000,24.625000000,65.208000000
39.629000000,1865.398000000,24.627000000,65.214000000
39.631000000,1865.156000000,24.630000000,65.219000000
39.634000000,1864.914000000,24.634000000,65.225000000
39.636000000,1864.671000000,24.637000000,65.230000000
39.639000000,1864.429000000,24.640000000,65.236000000
39.641000000,1864.186000000,24.643000000,65.242000000
